Transaction_ID,Product_Category,Region,Ad_Spend,Customer_Footfall,Online_Engagement,Discount_Rate,Season,Temperature,Competitor_Price_Index,Supply_Chain_Score,Customer_Satisfaction,Economic_Confidence,Day_of_Week,Festival_Flag,Revenue
1454,Furniture,South,13.439665398478432,145,0.3256943060697698,14.857892569756173,Summer,21.77982784013046,0.9793351341068793,0.4152978201896862,4.725100752898451,50.1076651863378,Tue,0,0.30320868804228995
1455,Apparel,West,34.500008413873346,1212,0.6182156838493983,24.339386542222034,Summer,28.53706695830507,1.0721481863729045,0.6495133043102124,4.681309155793327,35.57675454122948,Tue,1,1.8478807319506996
1456,Grocery,West,48.8347152773628,1064,0.7894678929746266,16.800264015000636,Winter,31.513455556047806,1.0495044242970224,0.8288352591952346,7.110437649256577,80.44963381346957,Sun,1,2.707774079460051
1457,Apparel,North,145.0483013048784,1443,0.5280842092317453,10.703510472683373,Winter,40.35588750697352,1.1690306669953041,0.6994489355877838,6.774048308208114,63.3730583011625,Fri,0,5.059658769997237
1458,Apparel,North,43.52262272159989,1297,0.9466941552745749,37.25498386774201,Monsoon,23.86997732388801,1.0299236361595923,0.5853511900192129,7.429089975674343,62.187475115235486,Fri,1,4.181044442425642
1459,Furniture,West,70.95997184268107,555,0.7404944099732171,35.969520335101606,Summer,37.760314160032664,1.0421323218660121,0.5743083200559251,6.218223878029472,55.85661805134656,Fri,1,2.6573313206720126
1460,Electronics,West,6.458749279996721,428,0.4789400550891255,37.012974045347804,Winter,20.608361770719,0.9926340129532087,0.7572843096205187,6.51777771809126,31.61523311093869,Thu,0,0.37385878999667
1461,Grocery,North,94.88246461574099,1052,0.9807260416668957,3.483401902354486,Winter,24.8492292669152,0.8297755518722919,0.7883315303319649,9.34629351972105,47.54897165439277,Tue,1,5.211962692724285
1462,Electronics,East,83.50712715503663,1143,0.9700220181285235,35.575030590075286,Summer,21.24252139967239,0.9069093595079812,0.5665487432708248,6.786452172153419,81.85759294719371,Mon,1,6.616810126287708
1463,Electronics,South,71.5297416090896,322,0.6613073932588838,24.067093537534888,Summer,31.830345986659026,1.1044352666439512,0.6960292957203131,6.2724320237840345,85.03302470554175,Sun,1,1.9683233930892785
1464,Apparel,South,119.61832468370996,1319,0.7335935259028592,34.51647680699382,Winter,29.07508979475497,0.994261671987433,0.7214849987284976,4.212360686521521,51.75718218287105,Thu,0,6.121567533646012
1465,Electronics,West,85.71864082174656,79,0.9385008847827279,2.410878256115061,Festive,37.36941519063318,0.8392171895340906,0.9895269554100699,7.19150174761529,45.908596611914945,Sun,0,1.5347996016026002
1466,Electronics,South,43.885221159108156,944,0.7278872136626522,23.86412569909443,Winter,19.30099528755324,0.8360991771843852,0.403828644369021,9.156911025584883,44.080376866429845,Sat,0,2.8971234083047905
1467,Electronics,West,101.75627820656615,363,0.9888723164038129,4.706109741043436,Festive,38.27925139977239,0.8556491347724158,0.5849783374337658,4.0044135005452155,39.898500436894636,Sun,1,3.820027002879134
1468,Electronics,South,40.986797341544076,1390,0.9559382464365538,23.62576778448573,Monsoon,19.222400643484264,0.9039383431459271,0.5543743435441107,9.498349779284599,31.620613981925608,Sat,1,3.919512242884058
1469,Electronics,East,26.302238230052915,1143,0.5335616496016296,34.77469052082364,Festive,18.538572368757247,0.8160266481843781,0.9067429373819237,6.363146752874435,57.00707595193971,Tue,0,2.046717763444839
1470,Apparel,East,42.94772463619609,1189,0.6035487597246789,11.250039699257307,Monsoon,27.650673082856457,0.9905756253689308,0.5723561267006544,5.111376199797018,81.7014659721971,Fri,0,1.8384296967756197
1471,Apparel,West,54.90615177430063,1112,0.5306676924162657,15.741472732226939,Winter,28.076365068125384,0.8042911829075823,0.4971757702322763,9.65248257522196,33.14723049593712,Tue,1,2.417516654474484
1472,Grocery,West,140.43579897733756,487,0.597653901844305,2.9701873297257064,Monsoon,28.33575100152455,1.1361948356280829,0.48261668469521707,7.632739222506304,70.05073390366836,Mon,0,2.7407670703125113
1473,Furniture,East,18.9052552786025,427,0.6872622730765392,27.564988949242846,Winter,26.171856665396867,0.8633064540597792,0.5727228718628651,4.502399184180108,39.9518943957535,Wed,1,1.1211587442058297
1474,Furniture,North,80.56938926453223,816,0.32646378773667983,36.58754505086371,Winter,25.86632464836575,0.9249815128065726,0.5825813531781604,5.839136648939663,88.8864785939978,Wed,1,2.0710625772589726
1475,Furniture,West,20.806230330062867,478,0.5975317996715455,35.211970835235206,Summer,21.923762352319784,1.0030565627258847,0.4077743847333054,8.9952268816809,67.29964280191929,Sun,0,1.1899906353259713
1476,Apparel,North,131.28503827687953,901,0.5011453466123903,4.935938799006565,Monsoon,33.23228465143576,1.0220347101493985,0.6717213117973062,7.164612300837005,33.3917971424627,Thu,0,3.079508676357912
1477,Furniture,West,125.7709959367367,1392,0.8379274724431569,30.90904534675714,Winter,36.6598712797163,1.000572862988552,0.9394268173069048,6.563041246700004,79.72168461966933,Wed,0,7.005962380554759
1478,Furniture,South,50.07468745292415,344,0.5516447715536019,36.68864954401257,Monsoon,22.9981078867988,0.9411568056128701,0.6707464072942321,4.694606470203157,89.85042634612304,Wed,0,1.684195443984198
1479,Grocery,North,27.296725284542006,1491,0.4152478407320326,39.28525230746092,Monsoon,28.19551168185383,1.1934238771859609,0.9473206044840193,9.980882736706175,80.90539111512803,Sat,0,1.5890005831902467
1480,Furniture,West,14.740652570140018,247,0.5305626899183946,14.407385229545744,Winter,26.93794147169462,1.1518465753247626,0.5102100064382911,8.254862977237275,83.56773999987257,Mon,0,0.5081827802281339
1481,Furniture,West,114.78824851131742,359,0.22192523328199334,5.986970388407062,Monsoon,38.493600307737566,1.0862442992771093,0.6278840280198631,9.446628749427054,39.98334665357315,Tue,0,0.8024953716534198
1482,Furniture,East,5.063284606494404,280,0.9378158874176401,15.204362188734656,Festive,23.722037684546255,1.0159160173995876,0.9624117452256621,6.792391179461356,31.34624857904021,Wed,1,0.5862294401712261
1483,Apparel,North,83.11789318303262,903,0.4306732370622361,38.80274084916849,Winter,23.462987023623143,1.1600151622029717,0.586813849203081,9.287312708952804,36.75322074512341,Thu,1,2.185154560858875
1484,Apparel,West,67.50532667478694,409,0.5429202084950124,0.7624970373939188,Summer,34.251694209043904,1.1605358674260282,0.7468357765008431,6.3331942081283765,36.201979361196535,Fri,1,1.252884516683738
1485,Furniture,West,111.69562156971226,935,0.9273810567666687,7.71634091457686,Winter,31.045461111045523,0.9156612667284427,0.9384977757893892,7.975022625731045,88.44380358068011,Fri,1,5.739007140525781
1486,Furniture,East,69.90555567767228,217,0.8496521615196377,27.655936520471318,Festive,25.630993793187866,0.869651415565476,0.951564993673727,4.979595444058571,74.4393105246822,Thu,1,2.5777000552021003
1487,Grocery,South,147.0995434375893,1008,0.9311798222872962,34.4208059976212,Summer,29.379786845982593,0.9903393161701288,0.8280059126701569,4.345557751554998,63.03865348536327,Sun,0,7.679862973366962
1488,Electronics,South,13.48063809167735,253,0.24485222837082743,26.11830337945738,Monsoon,39.140123828034596,1.0089377459660316,0.9660189492001693,5.396621158165135,58.59003526588898,Wed,1,0.2976974458898144
1489,Electronics,North,95.39196246068492,134,0.31733463149760094,12.284022989969756,Summer,33.01979842210135,0.8166041996007116,0.5698953419326055,6.30415847669734,50.47815485715904,Thu,0,0.9136465421747464
1490,Apparel,South,121.49694920160769,678,0.6151743935794671,21.204973234417132,Summer,38.416961280004216,0.896782004441884,0.5939178514017679,6.979391036025504,80.14364045186392,Thu,0,3.0140780852161413
1491,Apparel,West,134.27990666312874,1307,0.42926935185798865,18.122720574171506,Monsoon,35.32549152710945,1.12069567299869,0.44144322232741223,7.237068725775689,89.265226045861,Mon,0,3.6831100949541633
1492,Furniture,North,73.64658577991015,913,0.8534865033283714,1.7984914751644299,Summer,22.421160604913716,0.8535011296835688,0.8255755704447281,6.77223104440644,53.41681278249872,Fri,0,2.9213716253108384
1493,Furniture,South,26.3117006210031,380,0.665366204355808,2.447709559557305,Winter,35.37458389684679,0.9206823663218443,0.45194048321544983,6.312268095300221,44.045156473366916,Sat,1,0.9937703361656522
1494,Apparel,East,148.4346116124512,746,0.6462313529033197,19.45494176199949,Monsoon,37.30149601512462,1.0124115114092953,0.9066303429240701,8.217504732611072,41.66816408574721,Sun,0,3.5359525795505906
1495,Apparel,South,105.65928032483558,109,0.21480215275467052,29.094785869799757,Summer,19.666273426161155,1.0171831731399663,0.8438130010363026,6.728964988288683,69.4655577272145,Thu,0,0.6537990490326845
1496,Electronics,West,66.08073074666402,1447,0.8167101523208256,12.919855852264144,Monsoon,40.51058048753884,0.8985910660890416,0.4743114238067108,6.9160041882853305,34.77134835018066,Thu,0,4.749069477704114
1497,Grocery,West,70.03574894064695,934,0.7474136812258785,32.6898481481739,Winter,40.838888631546496,1.1300979733292413,0.8224216642031259,4.617380547585482,36.39237342073534,Sat,0,3.6448481692794847
1498,Furniture,East,125.02897168353823,348,0.43863362431419584,4.842485947935957,Summer,34.02786444001473,1.0225074127782081,0.5948017622169545,8.363833840064569,59.73999443655305,Tue,1,1.8531736246636876
1499,Furniture,West,19.281904624957058,212,0.3942878207430265,7.554384856711591,Festive,36.653668169425565,0.8427853647250735,0.9066689420479047,9.942331977759842,89.7747372969445,Sun,1,0.4854702399432852
1500,Grocery,North,123.39319888227773,332,0.9811837340651819,13.500201562440676,Festive,32.32603957301428,1.163632738134087,0.6542564333903598,4.4612084530895215,30.27484056466211,Tue,0,3.4577245757329713
1501,Grocery,South,26.127955495630353,1042,0.7939392648595409,30.686048965617424,Summer,22.912298640352425,0.9113212289643289,0.4703817434279251,6.490979326556764,87.48786949507185,Fri,1,2.2539843369811474
1502,Grocery,West,5.805903230667575,1226,0.3272285773817353,17.051132771977397,Monsoon,37.87240738160395,1.1135805299471642,0.7300049614238635,8.679432869992336,68.43316414716222,Sat,1,0.44273724237757206
1503,Electronics,West,63.47757391999222,51,0.4369842013842171,12.078637909419307,Winter,26.526519631379582,0.9546534168445587,0.5080067892138446,4.829849632484065,82.50908882063871,Mon,1,0.5118724400826654
1504,Apparel,South,28.27903102065769,345,0.9228681194001254,24.393384107899475,Festive,22.154184272914705,0.8462617282275144,0.6500861788847283,4.302809114756189,58.83638583481985,Sun,0,1.8569547720992636
1505,Apparel,South,146.75269263901197,1097,0.6184332805216601,1.6193319145190932,Winter,21.41573289230298,1.0504771473968753,0.5452803813040219,6.354969400854556,58.26501288504924,Fri,0,4.817684571939824
1506,Furniture,East,39.10370308695324,821,0.9338342783512854,31.732682285991825,Festive,36.9329699223138,1.1413083120174292,0.9640536743504159,9.98989388634481,84.00187938135494,Sun,0,2.9935499783436317
1507,Furniture,South,18.033026936627515,1294,0.5731630320173258,7.093953911088247,Summer,28.07218728000085,0.9851012039476414,0.7016688192900827,9.454340124154545,65.69721567576875,Wed,0,1.0829318739336369
1508,Furniture,East,19.158712916148975,320,0.5131966056974575,9.996214584496808,Winter,38.556173610521206,1.0725196002163395,0.829581666902026,7.0915183942374895,52.795400148577784,Tue,1,0.6373691286532766
1509,Furniture,East,92.7724498256387,271,0.5263475496519217,14.273311352854705,Summer,20.72389359959194,1.1821856806284212,0.9256255753290054,8.943678416256816,51.53253089444051,Sat,1,1.7216597141088719
1510,Apparel,North,107.52717906913506,1242,0.33736743140640907,22.741539989548155,Summer,35.764301239507624,0.9613485361549268,0.6622131002789549,7.928038242661366,78.43667335941709,Sat,0,2.720816998119491
1511,Grocery,West,44.053458255042116,334,0.6645768035285111,22.037697154578673,Monsoon,26.365511463206154,1.057616208531135,0.8417183820082246,6.0220457934036205,73.15959421360483,Wed,0,1.712244707858729
1512,Furniture,West,19.501816355429895,244,0.4597071896745861,20.40855898564037,Summer,41.13046574073522,0.8609133721007316,0.6271850048702658,7.166571603453049,44.08441949295258,Mon,1,0.5598321376936523
1513,Electronics,East,55.67433827392762,176,0.7746238197062103,14.083786461797647,Monsoon,38.57742583577264,1.0427147836200596,0.5831952094447502,9.693192441374016,48.521810867879935,Wed,1,1.3087313905027331
1514,Grocery,West,119.84633508628201,929,0.9714022385656287,19.76336251243499,Festive,35.34159148316722,1.1676128664111385,0.9066507006665052,9.233110512567427,84.63373394313777,Sun,1,6.54546549400974
1515,Grocery,West,16.230435227667122,822,0.7710726988738263,22.740834424837804,Monsoon,36.88066534722245,0.9248615293021454,0.9850215827966761,5.225124572087616,70.93813615929382,Sat,1,1.5238374411865288
1516,Grocery,North,40.335662540545094,567,0.6027104179669855,36.29759526319041,Monsoon,22.513711056286745,1.18208822122471,0.889639678677938,5.7907844807803155,69.31499181860036,Thu,1,2.0725596049986805
1517,Grocery,West,76.01547545666703,659,0.3259878420538887,2.5875912976326454,Monsoon,25.28113111923949,0.9289021571245544,0.43305331306516115,9.213455350184642,58.70202902371918,Fri,1,1.264891287620809
1518,Electronics,East,15.411500031480962,65,0.9106419714183478,18.393258072538043,Winter,37.61905443663429,1.0621901491405583,0.925894014985741,5.445494134192047,45.887760513997,Fri,1,0.6999757751545002
1519,Furniture,West,14.115535844177025,1158,0.9479193838176398,16.472951213371346,Winter,37.772266289300305,1.174726562469972,0.8158326109218306,6.3139083599142936,88.20039848504304,Thu,0,1.6299368789879844
1520,Grocery,West,123.01457432049692,669,0.2239809543407877,27.26090507001654,Monsoon,22.027304673790155,0.9485793093288599,0.43048571684784864,4.82180804082911,69.65864661989025,Tue,0,1.6528785955452938
1521,Electronics,East,30.594475376515856,1340,0.5193523541753581,22.027633154474092,Festive,18.46893863639438,1.1089764157160242,0.5615864080151448,6.826584019425006,46.58635256940403,Mon,1,2.027285605299877
1522,Apparel,East,18.00301901523349,1095,0.7942169155175647,11.613180342172097,Summer,38.33324793303975,0.8867416547967929,0.8687805025730649,8.429377276603457,55.009634737714784,Sun,0,1.512373324499383
1523,Furniture,South,149.96430579693438,356,0.7823308554746022,28.46301065959799,Festive,31.33293234782593,1.1794406911269146,0.5878144856286622,4.369578881325906,78.62735559010754,Tue,0,3.771968994047429
1524,Furniture,West,63.422892694245576,1335,0.9852118490845729,21.455939002122122,Summer,32.931716905773975,0.9902771088237311,0.5355489836166647,6.078949586564939,81.46961568781035,Sun,0,5.6320812894841445
1525,Furniture,North,147.03390388328455,1172,0.72602808882489,16.018562627333516,Winter,28.135020386672092,1.058899450432148,0.6006480693040833,9.450592292940966,79.07586882438395,Sat,1,5.85132577996501
1526,Furniture,South,70.39830118498067,657,0.42362298132491044,24.378790426166198,Winter,28.781945957209267,0.9615848727215766,0.9493091901109181,4.291355954290637,78.89639597070712,Wed,1,1.564654490877898
1527,Electronics,South,112.54702387500055,1478,0.41513136646314425,37.020673908535024,Festive,35.840127001381674,1.0393982755566147,0.540210748822317,7.48606175374664,64.0602035472404,Fri,0,4.072799193502932
1528,Apparel,North,50.35044399837265,380,0.28030409737220685,21.372493864944122,Summer,41.71302507051148,1.0475294924238745,0.7341377719481312,8.152946414340022,67.89336913332531,Sat,1,0.9118416197409974
1529,Furniture,West,32.661329582870145,210,0.7991405752144101,14.670564385896295,Winter,40.284930877244705,1.0929836028583184,0.9281713885495465,9.805085679036642,61.906361222074075,Mon,1,1.0231714984419036
1530,Electronics,South,31.358044392979384,710,0.76258374846722,20.685273440502176,Summer,18.140486922566286,1.0973844303285094,0.692558800170467,5.354828337045425,79.3649798198494,Sat,0,2.1406992433889993
1531,Grocery,West,107.17486110221729,211,0.3779909895788152,30.39624555096843,Monsoon,41.982797846389445,1.0463205578559263,0.5905289768065898,5.098746587418421,33.88305316610976,Sat,0,1.2703549767020308
1532,Electronics,North,23.930774163886756,1175,0.36891276028748604,38.43075163603862,Monsoon,32.43803877901475,1.1606529832814236,0.7971067498429527,4.420074490244088,63.551116301039386,Wed,0,0.9452556399092701
1533,Apparel,North,55.928024160567034,314,0.9394738228362913,30.304956252931618,Festive,28.39362613339843,1.1152423695174085,0.789711784482051,4.3609211438037665,34.19817456133616,Wed,0,2.767115830921205
1534,Apparel,West,90.81747178915964,1363,0.6482104501859953,34.6534764611482,Festive,38.090026258479114,0.9777658831226761,0.7278198604608048,8.862338309403155,87.6682694993772,Sat,0,5.058080778260043
1535,Apparel,North,78.90783626210192,521,0.2004124963146901,22.525837009218538,Festive,23.14481226943446,1.1832209412939099,0.9501627560757689,9.989669681115648,36.177159499504505,Wed,1,0.9703625796425
1536,Grocery,South,129.3138992233612,64,0.7631134224214513,26.998251553976942,Summer,36.95853976054097,1.1977130698027434,0.656398296970228,7.1316507368791635,66.84037382876144,Sun,1,2.064565843107206
1537,Electronics,South,61.90099557433953,1130,0.31057330230394653,10.896772770990388,Winter,20.14297399856955,0.8582383739287051,0.49394587133508844,8.307543913684722,55.53091100793774,Thu,1,1.6151055313441742
1538,Grocery,East,65.3158083879562,332,0.6740097551126558,31.78117817921003,Summer,32.01974931622864,0.8978337989026947,0.5983111826624343,5.32827544840761,41.28538619983869,Thu,0,1.8033956077196907
1539,Apparel,West,67.01366096264223,708,0.8652976985905028,34.37803552844066,Monsoon,24.36599050950293,0.8495891842004998,0.9588110179084944,6.490467911841547,56.46503932379292,Mon,0,4.445163884376914
1540,Electronics,North,26.885480681673283,1340,0.2179733793621221,10.16118588166336,Summer,21.861836391572083,0.8213413205789657,0.7069567392681884,9.19687321644308,72.82365488592704,Sat,1,0.5810179200917877
1541,Grocery,East,22.4697149668473,1166,0.8561088545808533,33.10396280114559,Festive,18.67065103928774,1.1654254045442514,0.8401964948672827,7.3665566767705295,48.73403022421622,Sat,1,2.6848057016800806
1542,Grocery,East,57.47187343810081,1492,0.3701868484288854,6.799219079348342,Summer,19.794762442102066,1.0618123168641866,0.47910895567524303,7.818741124102535,54.63988873529151,Mon,0,1.7618017438277682
1543,Electronics,North,75.18065583375441,1041,0.34124258453385214,36.63071480279471,Summer,34.302118366600176,1.0072124985093138,0.9315295159310423,8.399698483950472,55.164264026796765,Tue,1,1.9572826767291807
1544,Electronics,South,69.22228439245002,1169,0.5792768098460814,38.49310964340383,Festive,34.05201967903909,0.9067101057243087,0.5965974573493823,8.372877195367412,74.75601829802682,Sat,1,3.1440020515912845
1545,Apparel,East,61.084317676094926,131,0.38434157421207504,31.694261786159828,Festive,39.80234910957205,0.9527719111819626,0.9818310187473711,7.595432063621437,84.61096628089197,Tue,0,0.8393992161217391
1546,Furniture,South,117.37858547742998,83,0.5842532492088426,9.72593553667313,Summer,28.780769806842343,1.0863540790609552,0.6757846294290507,7.671203025698011,48.82702375464931,Sat,0,1.4228384960526808
1547,Electronics,South,44.163255289086024,1126,0.2961607101157121,1.1665880357032155,Monsoon,38.60817624126524,0.8728410554785652,0.5208828633623611,5.452552405327259,52.13903506242777,Sun,0,1.130930194046945
1548,Grocery,North,120.2487256568532,590,0.9252746902818467,7.250939260478626,Summer,39.845804153360966,0.9630388118402318,0.45609492756473724,5.652922860264086,31.830097461947197,Fri,1,3.7837767532957134
1549,Apparel,North,71.29569513006854,88,0.4416890967358456,4.829959261474541,Monsoon,38.63646448360869,1.0852613515710998,0.7540359018189873,5.466366878315045,60.31470740724842,Mon,1,0.84694268218756
1550,Electronics,East,10.652491672602887,647,0.6461199108842324,38.32878599669535,Monsoon,37.307011122289836,1.1341345288885076,0.4688185992164109,9.158284164420895,68.1628842058035,Thu,0,0.9742741800116186
1551,Grocery,South,142.46163297970716,902,0.7383924067648187,3.994680447743457,Winter,31.533315025314486,0.9169054494984187,0.4097436922269437,8.849674786762227,61.31534098953367,Mon,0,4.032447611397695
1552,Electronics,North,50.82965347420853,103,0.5351449996573008,27.190816264163196,Winter,19.98427136426872,1.167252736695796,0.4822861781269181,6.366717835879204,60.745845481087756,Wed,1,0.9631939838916027
1553,Electronics,West,131.28069382527656,768,0.5223282379871439,29.78550438683349,Monsoon,35.30702643606047,0.8184617204931057,0.46518311115731437,5.936060467285375,44.66294950895768,Wed,1,3.363183974806779
1554,Apparel,East,88.70630418324671,148,0.7110930621900773,11.694065564262086,Festive,39.91712305637008,0.9423766934380063,0.8166440919054981,9.007035260492604,87.11081104668737,Tue,0,1.392174475993234
1555,Electronics,East,94.11171197673488,1218,0.7417906451621725,37.29493898438265,Monsoon,31.08295793737885,1.16070801737965,0.4224709200576701,5.442586617205266,38.683437222994144,Mon,1,4.970852302057662
1556,Apparel,North,29.56799921003792,216,0.5141672476924131,32.77853602979691,Winter,40.79407662609692,1.1229163602309002,0.40390947394477605,6.965872344014349,88.81738569965152,Sun,0,1.0169992487106105
1557,Apparel,North,73.29192271696267,597,0.26347307335403714,6.89605658568893,Summer,29.095420358062096,1.110900413852082,0.8352758985647655,6.369051789318455,56.90454731887813,Wed,0,1.0504937327381507
1558,Electronics,East,17.619249185351606,165,0.7029671665247643,27.130865026737368,Winter,19.98795167060749,1.1709757339500377,0.6064592255350517,9.944829298405502,83.44442923939874,Tue,1,0.8785245895542627
1559,Grocery,North,63.936055064444886,81,0.35625618217074434,17.67041939122958,Festive,41.51894683070428,1.0875413484673633,0.784333137840947,5.946396674439111,35.34528716268511,Sat,0,0.6826698882498943
1560,Furniture,South,31.605839511492345,899,0.8919453490597742,39.53155652069361,Winter,33.4307679635496,0.9180179324179828,0.9050692464971544,5.1005240445216256,36.90091880574043,Fri,0,2.7047112729593117
1561,Electronics,South,76.05622422556303,304,0.9345593989686993,39.15270483143786,Winter,33.11463584553486,0.9426971391614594,0.5328272327471678,8.694441634477682,76.2430763704251,Wed,0,3.7596887908906393
1562,Grocery,East,68.42346017223403,832,0.2542768373443541,19.906274589017077,Festive,37.017969687887586,0.9913810346499039,0.7474399137292163,4.955075043426725,51.0382267936834,Thu,1,0.9883559176651983
1563,Apparel,North,41.47112036289701,1092,0.779575040456326,12.363789161565153,Monsoon,35.627587311954095,1.0736591243016917,0.9227405844803415,9.561861853648281,77.52641464127737,Thu,1,2.2921530006559943
1564,Furniture,South,91.74836971979705,1193,0.6773152476118455,5.15851069644174,Winter,29.66134012361242,0.8680391886286991,0.5764616384773084,7.855876537656508,83.09977305625615,Sat,1,3.2924440943075863
1565,Grocery,South,89.02339789801896,215,0.4703274360634018,39.66886745282531,Monsoon,34.79708657349448,0.9301087127537195,0.4157646876602946,6.153854077862786,55.528620689561265,Sat,1,1.4027936825195806
1566,Furniture,West,49.23164458321089,1375,0.45266951904157954,31.404404008659146,Monsoon,20.232873469845423,0.9623672427371412,0.5220331468008481,4.8972288210717245,52.90837729121509,Sun,1,1.7889797271615335
1567,Grocery,North,66.53790211360531,1078,0.8291206298556641,19.87404785118833,Winter,22.67616574662158,0.8590237174081077,0.7717625569360389,4.471178334491283,78.1565228722319,Thu,1,4.300071080048074
1568,Electronics,East,103.20958036669646,175,0.9987336609940851,7.116740451471513,Summer,31.39555501330701,1.0769489936703875,0.4935890914412797,8.068802434789177,42.218941697737414,Tue,0,2.5272021076743276
1569,Grocery,East,62.68018725680918,189,0.3174637994476129,12.439832113359337,Monsoon,34.17722752420333,0.9235999043167004,0.44593346751122404,9.47210529098729,58.58679070042986,Tue,0,0.7341356398191577
1570,Grocery,East,63.0256388767796,325,0.8483138843212947,29.442730390557273,Monsoon,38.181630181820324,0.9626970937870187,0.7065298200569894,6.751205954187519,44.339163333518364,Wed,0,2.8929226855306265
1571,Apparel,North,144.5795695047067,663,0.5785375074548359,15.698265635843782,Monsoon,18.992302677715415,0.9057218833425011,0.8119875384397648,6.727415373929341,71.3271907509338,Sun,0,3.027942621551341
1572,Grocery,South,48.32929948888576,1087,0.3500078776799179,31.289472972555195,Winter,41.21255901005741,0.864156277919212,0.890802171206446,6.672550041769409,72.20426055853116,Wed,0,1.3695953119732922
1573,Electronics,North,57.89008911252359,386,0.3966228700808972,28.120737483072993,Summer,28.529831725025495,0.9556712779300721,0.7040796611455304,9.770282425611104,40.99421426576896,Fri,1,1.0508345924641076
1574,Grocery,West,122.2377264410356,780,0.724392096320225,9.040340109002475,Summer,30.25219866492223,1.1819058417677701,0.9383703440974056,7.622717313773144,65.06183078553497,Wed,0,4.833754655223573
1575,Grocery,East,65.43748915168904,1257,0.4204801999919438,18.091417157144388,Festive,38.13862696443913,1.1501080580315832,0.5190941223170055,8.805879596774714,87.025402862591,Wed,0,1.9876819870830753
1576,Apparel,West,63.74267764636109,1114,0.8894195129878146,28.616202484366937,Summer,31.381520865247065,1.04379793820914,0.8168718999140401,8.253358635336834,35.74048744786823,Thu,1,4.062434589633724
1577,Furniture,North,113.2063144981241,107,0.38167868311569236,33.96763872225022,Summer,30.70046179593439,0.9613221635068848,0.4973351438275714,5.017004262837222,68.45129793949803,Thu,0,1.1531344828562653
1578,Apparel,South,46.42369724594496,417,0.696083369890675,39.59557581160389,Summer,32.10725668520096,1.1623918417292536,0.42963299184163267,4.2266863598343685,82.8130450108618,Thu,1,2.6030287863853787
1579,Grocery,North,106.74407586240079,533,0.8962777697073439,9.782054890056159,Winter,38.47848674534029,1.1924899216224483,0.7691558563290346,4.004320369363835,34.370139287020464,Thu,1,3.844601257174047
1580,Grocery,North,81.8101257226702,837,0.58885863842565,23.07256593382306,Summer,37.103502965269925,0.911882233320989,0.6406271545750504,7.6589393373589285,64.46825627163683,Sat,0,3.4488850258264376
1581,Grocery,North,108.80567935009837,998,0.43125291471033284,28.094707624389805,Winter,37.71331038483466,0.9475603901761027,0.7735065170785228,5.772602039867967,89.52275786496637,Mon,0,3.497860194548372
1582,Electronics,East,129.53874183192323,626,0.40953677041758063,3.8507056516074645,Summer,19.425322174238374,0.9020201447401656,0.8367495930568956,6.436995947761059,44.073907930199596,Sat,1,2.1493591546278537
1583,Electronics,East,138.9151711256965,1495,0.20784491544373013,33.68373984419642,Summer,34.275392496081444,1.17744032219746,0.9610838803482207,5.811472673659663,87.2586795191884,Thu,0,1.7305763458698837
1584,Furniture,South,75.46296065655505,1026,0.5530076203865599,27.72028066411941,Festive,31.38929961385144,1.1805700390567146,0.5950392957938839,4.579341707982364,39.272858401577594,Sun,0,3.383149510325909
1585,Furniture,South,63.23633766114469,839,0.2779331987448006,37.47592593265169,Winter,37.81930420430751,0.8318548830639932,0.9573457935728433,6.717712722272397,65.55640482020156,Fri,1,1.5132413265437503
1586,Grocery,East,10.75906914379554,87,0.45974568112958236,33.07354722590888,Monsoon,18.093899053081188,1.0875935290232248,0.9368942397519717,9.967509823905635,80.91375269749591,Sun,0,0.31394750833566276
1587,Electronics,East,33.8791392079044,621,0.94725880563994,4.959781085509349,Winter,31.438859597110124,0.8710004575807703,0.7483837059348071,5.773352798865789,83.30004824038434,Thu,1,2.0644684369256856
1588,Apparel,North,136.86391104531495,323,0.5142302249777965,1.3375211322897185,Winter,35.82381864538097,0.8205669429595087,0.4893020995250982,7.55294323449683,55.557698531435584,Wed,0,2.31990425467965
1589,Apparel,South,101.60263492524143,534,0.5099136192965272,28.628580397684775,Summer,28.105904777646273,1.1557473974184467,0.5036930094365423,8.882450030751372,81.03541439540714,Tue,0,2.6861731788472487
1590,Electronics,South,17.128409726578887,455,0.6973621564113764,35.754260655285286,Festive,22.583959444884965,1.126542759789639,0.9940352907537952,7.6611730296818,86.27528900302549,Thu,0,1.2119161609260072
1591,Apparel,South,114.69886285451209,533,0.8144686610244138,25.36612312564589,Festive,37.47106806754867,1.0776411586639636,0.7596972438154441,9.488683133058665,40.09654532196329,Mon,0,4.103538079719746
1592,Grocery,East,27.99456351123916,236,0.689642673951474,3.3244379249249034,Winter,21.35856676384355,1.133664775476186,0.5920355795743671,5.60779064036277,31.604398149778902,Fri,1,0.8692337506215371
1593,Apparel,East,104.64372381681606,713,0.2268475599284707,9.265757723676167,Summer,27.754965672756306,0.8145924333783128,0.7851502170498881,4.696577356037499,39.80867561024817,Fri,0,1.2222576337231148
1594,Furniture,North,46.60475416541119,769,0.47342037655881647,9.574540963466776,Monsoon,41.73252771266299,1.006604422795689,0.8821938129830864,9.97876919058208,58.86757720922576,Tue,1,1.7303130968911538
